graph_id,node_id,label,train_mask,val_mask,test_mask,feat_zoning_type_0,feat_zoning_type_1,feat_zoning_type_2,feat_zoning_type_3,feat_connectivity_0,feat_connectivity_1,feat_connectivity_2,X,Y,Z
0,19,0,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.712499,24.484876,4.5
0,20,0,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,63.3125,24.484876,4.5
0,21,2,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,52.1875,30.351574,1.5
0,22,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.9375,30.351574,4.5
0,23,1,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.317874,29.248374,2.73965
0,24,2,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.987499,30.351574,1.5
0,25,4,True,False,False,0.0,1.0,0.0,0.0,0.25,0.5,0.25,49.524999,28.087675,1.5
0,26,1,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.132127,29.248375,2.73965
0,27,4,True,False,False,0.0,1.0,0.0,0.0,0.25,0.5,0.25,66.325001,28.087675,1.5
0,28,4,True,False,False,0.0,1.0,0.0,0.0,0.25,0.75,0.0,66.675003,28.087675,4.5
0,29,4,True,False,False,0.0,1.0,0.0,0.0,0.25,0.75,0.0,62.775002,28.087675,4.5
0,30,0,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,52.537501,24.484877,4.5
0,31,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.987502,28.087675,3.0
0,32,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.7125,30.351574,4.5
0,33,4,True,False,False,0.0,1.0,0.0,0.0,0.25,0.75,0.0,39.474998,28.087675,4.5
0,34,0,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.3375,24.484876,4.5
0,35,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65.2625,28.087675,3.0
0,36,1,True,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.524998,24.484818,1.5
0,37,2,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,63.662498,30.351574,1.5
0,38,4,True,False,False,0.0,1.0,0.0,0.0,0.25,0.5,0.25,35.925001,28.087675,1.5
0,39,1,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,69.332127,29.248374,2.739649
0,40,1,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,55.732125,29.248374,2.739649
0,41,1,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.532125,29.248374,2.739649
0,42,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.4625,28.087675,3.0
0,43,0,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,59.9125,24.873775,4.5
0,44,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.537501,30.351574,4.5
0,45,1,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.1,5.1,1.5
0,46,0,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.9375,24.873776,4.5
0,47,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.3375,30.351574,4.5
0,48,0,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.712501,24.873775,4.5
0,49,0,True,False,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,66.1375,24.484876,4.5
0,50,5,True,False,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64.1875,28.087675,3.0
0,51,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,63.3125,30.351574,4.5
0,52,4,True,False,False,0.0,1.0,0.0,0.0,0.25,0.75,0.0,49.174999,28.087675,4.5
0,53,7,True,False,False,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.5125,30.351574,4.5
0,54,4,True,False,False,0.0,1.0,0.0,0.0,0.25,0.75,0.0,25.875,28.087675,4.5
0,55,2,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.587502,30.351574,1.5
0,56,1,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.1375,26.748775,4.5
0,57,2,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.862499,30.351574,1.5
0,58,4,True,False,False,0.0,1.0,0.0,0.0,0.25,0.5,0.25,39.125,28.087675,1.5
0,59,2,True,False,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,65.787498,30.351574,1.5
0,60,4,False,True,False,0.0,1.0,0.0,0.0,0.25,0.5,0.25,25.524999,28.087675,1.5
0,61,2,False,True,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,36.462502,30.351574,1.5
0,62,4,False,True,False,0.0,1.0,0.0,0.0,0.25,0.5,0.25,22.324999,28.087675,1.5
0,63,5,False,True,False,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.0625,28.087675,3.0
0,64,4,False,True,False,0.0,1.0,0.0,0.0,0.25,0.75,0.0,35.575001,28.087675,4.5
0,65,0,False,True,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,42.337499,24.873775,4.5
0,66,0,False,True,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,69.537503,24.873775,4.5
0,67,1,False,False,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,46.517875,29.248374,2.739649
0,68,5,False,False,True,0.0,0.0,1.0,0.0,0.5,0.5,0.0,73.275002,27.519893,3.510922
0,69,4,False,False,True,0.0,1.0,0.0,0.0,0.25,0.5,0.25,52.725,28.087675,1.5
0,70,5,False,False,True,0.0,0.0,1.0,0.0,0.5,0.5,0.0,15.375,27.519893,3.510922
0,71,4,False,False,True,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.9,17.82086,1.5
0,72,1,False,False,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.917875,29.248374,2.739649
0,73,1,False,False,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.117873,29.248375,2.73965
0,74,1,False,False,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,78.906667,26.34449,4.5
0,75,2,False,False,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0625,30.351574,1.5
